Chamorro,ch,cha,cha,cha,false,living,individual
Chibcha,,chb,chb,chb,false,extinct,individual
Catawba,,chc,,,false,extinct,individual
Highland Oaxaca Chontal,,chd,,,false,living,individual
Chechen,ce,che,che,che,false,living,individual
Tabasco Chontal,,chf,,,false,living,individual
Chagatai,,chg,chg,chg,false,extinct,individual
Chinook,,chh,,,false,living,individual
Ojitlán Chinantec,,chj,,,false,living,individual
Chuukese,,chk,chk,chk,false,living,individual
Cahuilla,,chl,,,false,living,individual
Mari (Russia),,chm,chm,chm,false,living,macro_language
Chinook jargon,,chn,chn,chn,false,living,individual
Choctaw,,cho,cho,cho,false,living,individual
Chipewyan,,chp,chp,chp,false,living,individual
Quiotepec Chinantec,,chq,,,false,living,individual
Cherokee,,chr,chr,chr,false,living,individual
Cholón,,cht,,,false,extinct,individual
Church Slavic,cu,chu,chu,chu,false,ancient,individual
Chuvash,cv,chv,chv,chv,false,living,individual
Chuwabu,,chw,,,false,living,individual
Chantyal,,chx,,,false,living,individual
Cheyenne,,chy,chy,chy,false,living,individual
Ozumacín Chinantec,,chz,,,false,living,individual
Cia-Cia,,cia,,,false,living,individual
Ci Gbe,,cib,,,false,living,individual
Chickasaw,,cic,,,false,living,individual
Chimariko,,cid,,,false,extinct,individual
Cineni,,cie,,,false,living,individual
Chinali,,cih,,,false,living,individual
Chitkuli Kinnauri,,cik,,,false,living,individual
Cimbrian,,cim,,,false,living,individual
Cinta Larga,,cin,,,false,living,individual
Chiapanec,,cip,,,false,living,individual
Tiri,,cir,,,false,living,individual
Chippewa,,ciw,,,false,living,individual
Chaima,,ciy,,,false,living,individual
Western Cham,,cja,,,false,living,individual
Chru,,cje,,,false,living,individual
Upper Chehalis,,cjh,,,false,extinct,individual
Chamalal,,cji,,,false,living,individual
Chokwe,,cjk,,,false,living,individual
Eastern Cham,,cjm,,,false,living,individual
Chenapian,,cjn,,,false,living,individual
Ashéninka Pajonal,,cjo,,,false,living,individual
Cabécar,,cjp,,,false,living,individual
Shor,,cjs,,,false,living,individual
Chuave,,cjv,,,false,living,individual
Jinyu Chinese,,cjy,,,false,living,individual
Khumi Awa Chin,,cka,,,false,living,individual
Central Kurdish,,ckb,,,false,living,individual
Chak,,ckh,,,false,living,individual
Cibak,,ckl,,,false,living,individual
Anufo,,cko,,,false,living,individual
Kajakse,,ckq,,,false,living,individual
Kairak,,ckr,,,false,living,individual
Tayo,,cks,,,false,living,individual
Chukot,,ckt,,,false,living,individual
Koasati,,cku,,,false,living,individual
Kavalan,,ckv,,,false,living,individual
Caka,,ckx,,,false,living,individual
Cakfem-Mushere,,cky,,,false,living,individual
Cakchiquel-Quiché Mixed Language,,ckz,,,false,living,individual
Ron,,cla,,,false,living,individual
Chilcotin,,clc,,,false,living,individual
Chaldean Neo-Aramaic,,cld,,,false,living,individual
Lealao Chinantec,,cle,,,false,living,individual
Chilisso,,clh,,,false,living,individual
Chakali,,cli,,,false,living,individual
Idu-Mishmi,,clk,,,false,living,individual
Chala,,cll,,,false,living,individual
Clallam,,clm,,,false,living,individual
Lowland Oaxaca Chontal,,clo,,,false,living,individual
Caluyanun,,clu,,,false,living,individual
Chulym,,clw,,,false,living,individual
Eastern Highland Chatino,,cly,,,false,living,individual
Maa,,cma,,,false,living,individual
Cerma,,cme,,,false,living,individual
Classical Mongolian,,cmg,,,false,historical,individual
Emberá-Chamí,,cmi,,,false,living,individual
Campalagian,,cml,,,false,living,individual
Michigamea,,cmm,,,false,extinct,individual
Mandarin Chinese,,cmn,,,false,living,individual
Central Mnong,,cmo,,,false,living,individual
Mro Chin,,cmr,,,false,living,individual
Messapic,,cms,,,false,ancient,individual
Camtho,,cmt,,,false,living,individual
Changthang,,cna,,,false,living,individual
Chinbon Chin,,cnb,,,false,living,individual
Côông,,cnc,,,false,living,individual
Northern Qiang,,cng,,,false,living,individual
Haka Chin,,cnh,,,false,living,individual
Asháninka,,cni,,,false,living,individual
Khumi Chin,,cnk,,,false,living,individual
Lalana Chinantec,,cnl,,,false,living,individual
Con,,cno,,,false,living,individual
Central Asmat,,cns,,,false,living,individual
Tepetotutla Chinantec,,cnt,,,false,living,individual
Chenoua,,cnu,,,false,living,individual
Ngawn Chin,,cnw,,,false,living,individual
Middle Cornish,,cnx,,,false,historical,individual
Cocos Islands Malay,,coa,,,false,living,individual
Chicomuceltec,,cob,,,false,extinct,individual
Cocopa,,coc,,,false,living,individual
Cocama-Cocamilla,,cod,,,false,living,individual
Koreguaje,,coe,,,false,living,individual
Colorado,,cof,,,false,living,individual
Chong,,cog,,,false,living,individual
Chonyi-Dzihana-Kauma,,coh,,,false,living,individual
Cochimi,,coj,,,false,extinct,individual
Santa Teresa Cora,,cok,,,false,living,individual
Columbia-Wenatchi,,col,,,false,living,individual
Comanche,,com,,,false,living,individual
Cofán,,con,,,false,living,individual
Comox,,coo,,,false,living,individual
Coptic,,cop,cop,cop,false,extinct,individual
Coquille,,coq,,,false,extinct,individual
Cornish,kw,cor,cor,cor,false,living,individual
Corsican,co,cos,cos,cos,false,living,individual
Caquinte,,cot,,,false,living,individual
Wamey,,cou,,,false,living,individual
Cao Miao,,cov,,,false,living,individual
Cowlitz,,cow,,,false,extinct,individual
Nanti,,cox,,,false,living,individual
Coyaima,,coy,,,false,extinct,individual
Chochotec,,coz,,,false,living,individual
Palantla Chinantec,,cpa,,,false,living,individual
Ucayali-Yurúa Ashéninka,,cpb,,,false,living,individual
Ajyíninka Apurucayali,,cpc,,,false,living,individual
Cappadocian Greek,,cpg,,,false,extinct,individual
Chinese Pidgin English,,cpi,,,false,living,individual
Cherepon,,cpn,,,false,living,individual
Capiznon,,cps,,,false,living,individual
Pichis Ashéninka,,cpu,,,false,living,individual
Pu-Xian Chinese,,cpx,,,false,living,individual
South Ucayali Ashéninka,,cpy,,,false,living,individual
Chuanqiandian Cluster Miao,,cqd,,,false,living,individual
Chilean Quechua,,cqu,,,false,living,individual
Chara,,cra,,,false,living,individual
Island Carib,,crb,,,false,extinct,individual
Lonwolwol,,crc,,,false,living,individual
Coeur d'Alene,,crd,,,false,living,individual
Cree,cr,cre,cre,cre,false,living,macro_language
Caramanta,,crf,,,false,extinct,individual
Michif,,crg,,,false,living,individual
Crimean Tatar,,crh,crh,crh,false,living,individual
Sãotomense,,cri,,,false,living,individual
Southern East Cree,,crj,,,false,living,individual
Plains Cree,,crk,,,false,living,individual
Northern East Cree,,crl,,,false,living,individual
Moose Cree,,crm,,,false,living,individual
El Nayar Cora,,crn,,,false,living,individual
Crow,,cro,,,false,living,individual
Iyo'wujwa Chorote,,crq,,,false,living,individual
Carolina Algonquian,,crr,,,false,extinct,individual
Seselwa Creole French,,crs,,,false,living,individual
Iyojwa'ja Chorote,,crt,,,false,living,individual
Chaura,,crv,,,false,living,individual
Chrau,,crw,,,false,living,individual
Carrier,,crx,,,false,living,individual
Cori,,cry,,,false,living,individual
Cruzeño,,crz,,,false,extinct,individual
Chiltepec Chinantec,,csa,,,false,living,individual
Kashubian,,csb,csb,csb,false,living,individual
Catalan Sign Language,,csc,,,false,living,individual
Chiangmai Sign Language,,csd,,,false,living,individual
Czech Sign Language,,cse,,,false,living,individual
Cuba Sign Language,,csf,,,false,living,individual
Chilean Sign Language,,csg,,,false,living,individual
Asho Chin,,csh,,,false,living,individual
Coast Miwok,,csi,,,false,extinct,individual
Jola-Kasa,,csk,,,false,living,individual
Chinese Sign Language,,csl,,,false,living,individual
Central Sierra Miwok,,csm,,,false,living,individual
Colombian Sign Language,,csn,,,false,living,individual
Sochiapam Chinantec,,cso,,,false,living,individual
Croatia Sign Language,,csq,,,false,living,individual
Costa Rican Sign Language,,csr,,,false,living,individual
Southern Ohlone,,css,,,false,extinct,individual
Northern Ohlone,,cst,,,false,living,individual
Swampy Cree,,csw,,,false,living,individual
Siyin Chin,,csy,,,false,living,individual
Coos,,csz,,,false,living,individual
Tataltepec Chatino,,cta,,,false,living,individual
Chetco,,ctc,,,false,living,individual
Tedim Chin,,ctd,,,false,living,individual
Tepinapa Chinantec,,cte,,,false,living,individual
Chittagonian,,ctg,,,false,living,individual
Tlacoatzintepec Chinantec,,ctl,,,false,living,individual
Chitimacha,,ctm,,,false,extinct,individual
Chhintange,,ctn,,,false,living,individual
Emberá-Catío,,cto,,,false,living,individual
Western Highland Chatino,,ctp,,,false,living,individual
Northern Catanduanes Bicolano,,cts,,,false,living,individual
Wayanad Chetti,,ctt,,,false,living,individual
Chol,,ctu,,,false,living,individual
Zacatepec Chatino,,ctz,,,false,living,individual
Cua,,cua,,,false,living,individual
Cubeo,,cub,,,false,living,individual
Usila Chinantec,,cuc,,,false,living,individual
Cung,,cug,,,false,living,individual
Chuka,,cuh,,,false,living,individual
Cuiba,,cui,,,false,living,individual
Mashco Piro,,cuj,,,false,living,individual
San Blas Kuna,,cuk,,,false,living,individual
Culina,,cul,,,false,living,individual
Cumeral,,cum,,,false,extinct,individual
Cumanagoto,,cuo,,,false,extinct,individual
Cupeño,,cup,,,false,extinct,individual
Cun,,cuq,,,false,living,individual
Chhulung,,cur,,,false,living,individual
Teutila Cuicatec,,cut,,,false,living,individual
Tai Ya,,cuu,,,false,living,individual
Cuvok,,cuv,,,false,living,individual
Chukwa,,cuw,,,false,living,individual
Tepeuxila Cuicatec,,cux,,,false,living,individual
Chug,,cvg,,,false,living,individual
Valle Nacional Chinantec,,cvn,,,false,living,individual
Kabwa,,cwa,,,false,living,individual
Maindo,,cwb,,,false,living,individual
Woods Cree,,cwd,,,false,living,individual
Kwere,,cwe,,,false,living,individual
Chewong,,cwg,,,false,living,individual
Kuwaataay,,cwt,,,false,living,individual
Nopala Chatino,,cya,,,false,living,individual
Cayubaba,,cyb,,,false,extinct,individual
Welsh,cy,cym,wel,cym,true,living,individual
Cuyonon,,cyo,,,false,living,individual
Huizhou Chinese,,czh,,,false,living,individual
Knaanic,,czk,,,false,extinct,individual
Zenzontepec Chatino,,czn,,,false,living,individual
Min Zhong Chinese,,czo,,,false,living,individual
Zotung Chin,,czt,,,false,living,individual
Dangaléat,,daa,,,false,living,individual
Dambi,,dac,,,false,living,individual
Marik,,dad,,,false,living,individual
Duupa,,dae,,,false,living,individual
Dan,,daf,,,false,living,individual
Dagbani,,dag,,,false,living,individual
Gwahatike,,dah,,,false,living,individual
Day,,dai,,,false,living,individual
Dar Fur Daju,,daj,,,false,living,individual
Dakota,,dak,dak,dak,false,living,individual
Dahalo,,dal,,,false,living,individual
Damakawa,,dam,,,false,living,individual
Danish,da,dan,dan,dan,true,living,individual
Daai Chin,,dao,,,false,living,individual
Nisi (India),,dap,,,false,living,individual
Dandami Maria,,daq,,,false,living,individual
Dargwa,,dar,dar,dar,false,living,individual
Daho-Doo,,das,,,false,living,individual
Dar Sila Daju,,dau,,,false,living,individual
Taita,,dav,,,false,living,individual
Davawenyo,,daw,,,false,living,individual
Dayi,,dax,,,false,living,individual
Dao,,daz,,,false,living,individual
Bangi Me,,dba,,,false,living,individual
Deno,,dbb,,,false,living,individual
Dadiya,,dbd,,,false,living,individual
Dabe,,dbe,,,false,living,individual
Edopi,,dbf,,,false,living,individual
Dogul Dom Dogon,,dbg,,,false,living,individual
Doka,,dbi,,,false,living,individual
Ida'an,,dbj,,,false,living,individual
Dyirbal,,dbl,,,false,living,individual
Duguri,,dbm,,,false,living,individual
Duriankere,,dbn,,,false,living,individual
Dulbu,,dbo,,,false,living,individual
Duwai,,dbp,,,false,living,individual
Daba,,dbq,,,false,living,individual
Dabarre,,dbr,,,false,living,individual
Bondum Dom Dogon,,dbu,,,false,living,individual
Dungu,,dbv,,,false,living,individual
Dibiyaso,,dby,,,false,living,individual
Deccan,,dcc,,,false,living,individual
Negerhollands,,dcr,,,false,extinct,individual
Dongotono,,ddd,,,false,living,individual
Doondo,,dde,,,false,living,individual
Fataluku,,ddg,,,false,living,individual
West Goodenough,,ddi,,,false,living,individual
Jaru,,ddj,,,false,living,individual
Dendi (Benin),,ddn,,,false,living,individual
Dido,,ddo,,,false,living,individual
Donno So Dogon,,dds,,,false,living,individual
Dawera-Daweloor,,ddw,,,false,living,individual
Dagik,,dec,,,false,living,individual
Dedua,,ded,,,false,living,individual
Dewoin,,dee,,,false,living,individual
Dezfuli,,def,,,false,living,individual
Degema,,deg,,,false,living,individual
Dehwari,,deh,,,false,living,individual
Demisa,,dei,,,false,living,individual
Dek,,dek,,,false,living,individual
Delaware,,del,del,del,false,living,macro_language
Dem,,dem,,,false,living,individual
Slave (Athapascan),,den,den,den,false,living,macro_language
Pidgin Delaware,,dep,,,false,extinct,individual
Dendi (Central African Republic),,deq,,,false,living,individual
Deori,,der,,,false,living,individual
Desano,,des,,,false,living,individual
German,de,deu,ger,deu,true,living,individual
Domung,,dev,,,false,living,individual
Dengese,,dez,,,false,living,individual
Southern Dagaare,,dga,,,false,living,individual
Bunoge Dogon,,dgb,,,false,living,individual
Casiguran Dumagat Agta,,dgc,,,false,living,individual
Dagaari Dioula,,dgd,,,false,living,individual
Degenan,,dge,,,false,living,individual
Doga,,dgg,,,false,living,individual
Dghwede,,dgh,,,false,living,individual
Northern Dagara,,dgi,,,false,living,individual
Dagba,,dgk,,,false,living,individual
Dagoman,,dgn,,,false,extinct,individual
Dogri (individual language),,dgo,,,false,living,individual
Dogrib,,dgr,dgr,dgr,false,living,individual
Dogoso,,dgs,,,false,living,individual
Degaru,,dgu,,,false,living,individual
Doghoro,,dgx,,,false,living,individual
Daga,,dgz,,,false,living,individual
Dhundari,,dhd,,,false,living,individual
Dhangu,,dhg,,,false,living,individual
Dhimal,,dhi,,,false,living,individual
Dhalandji,,dhl,,,false,living,individual
Zemba,,dhm,,,false,living,individual
Dhanki,,dhn,,,false,living,individual
Dhodia,,dho,,,false,living,individual
Dhargari,,dhr,,,false,living,individual
Dhaiso,,dhs,,,false,living,individual
Dhurga,,dhu,,,false,extinct,individual
Dehu,,dhv,,,false,living,individual
Dhanwar (Nepal),,dhw,,,false,living,individual
Dia,,dia,,,false,living,individual
South Central Dinka,,dib,,,false,living,individual
Lakota Dida,,dic,,,false,living,individual
Didinga,,did,,,false,living,individual
Dieri,,dif,,,false,extinct,individual
Digo,,dig,,,false,living,individual
Kumiai,,dih,,,false,living,individual
Dimbong,,dii,,,false,living,individual
Dai,,dij,,,false,living,individual
Southwestern Dinka,,dik,,,false,living,individual
Dilling,,dil,,,false,living,individual
Dime,,dim,,,false,living,individual
Dinka,,din,din,din,false,living,macro_language
Dibo,,dio,,,false,living,individual
Northeastern Dinka,,dip,,,false,living,individual
Dimli (individual language),,diq,,,false,living,individual
Dirim,,dir,,,false,living,individual
Dimasa,,dis,,,false,living,individual
Dirari,,dit,,,false,extinct,individual
Diriku,,diu,,,false,living,individual
Dhivehi,dv,div,div,div,false,living,individual
Northwestern Dinka,,diw,,,false,living,individual
Dixon Reef,,dix,,,false,living,individual
Diuwe,,diy,,,false,living,individual
Ding,,diz,,,false,living,individual
Djinba,,djb,,,false,living,individual
Dar Daju Daju,,djc,,,false,living,individual
Djamindjung,,djd,,,false,living,individual
Zarma,,dje,,,false,living,individual
Djangun,,djf,,,false,extinct,individual
Djinang,,dji,,,false,living,individual
Djeebbana,,djj,,,false,living,individual
Eastern Maroon Creole,,djk,,,false,living,individual
Djiwarli,,djl,,,false,extinct,individual
Jamsay Dogon,,djm,,,false,living,individual
Djauan,,djn,,,false,living,individual
Jangkang,,djo,,,false,living,individual
Djambarrpuyngu,,djr,,,false,living,individual
Kapriman,,dju,,,false,living,individual
Djawi,,djw,,,false,extinct,individual
Dakpakha,,dka,,,false,living,individual
Dakka,,dkk,,,false,living,individual
Kuijau,,dkr,,,false,living,individual
Southeastern Dinka,,dks,,,false,living,individual
Mazagway,,dkx,,,false,living,individual
Dolgan,,dlg,,,false,living,individual
Dalmatian,,dlm,,,false,extinct,individual
Darlong,,dln,,,false,living,individual
Duma,,dma,,,false,living,individual
Mombo Dogon,,dmb,,,false,living,individual
Dimir,,dmc,,,false,living,individual
Dugwor,,dme,,,false,living,individual
Upper Kinabatangan,,dmg,,,false,living,individual
Domaaki,,dmk,,,false,living,individual
Dameli,,dml,,,false,living,individual
Dama,,dmm,,,false,living,individual
Kemezung,,dmo,,,false,living,individual
East Damar,,dmr,,,false,living,individual
Dampelas,,dms,,,false,living,individual
Dubu,,dmu,,,false,living,individual
Dumpas,,dmv,,,false,living,individual
Dema,,dmx,,,false,living,individual
Demta,,dmy,,,false,living,individual
Upper Grand Valley Dani,,dna,,,false,living,individual
Daonda,,dnd,,,false,living,individual
Ndendeule,,dne,,,false,living,individual
Dungan,,dng,,,false,living,individual
Lower Grand Valley Dani,,dni,,,false,living,individual
Dengka,,dnk,,,false,living,individual
Dzùùngoo,,dnn,,,false,living,individual
Danaru,,dnr,,,false,living,individual
Mid Grand Valley Dani,,dnt,,,false,living,individual
Danau,,dnu,,,false,living,individual
Western Dani,,dnw,,,false,living,individual
Dení,,dny,,,false,living,individual
Dom,,doa,,,false,living,individual
Dobu,,dob,,,false,living,individual
Northern Dong,,doc,,,false,living,individual
Doe,,doe,,,false,living,individual
Domu,,dof,,,false,living,individual
Dong,,doh,,,false,living,individual
Dogri,,doi,doi,doi,false,living,macro_language
Dondo,,dok,,,false,living,individual
Doso,,dol,,,false,living,individual
Toura (Papua New Guinea),,don,,,false,living,individual
Dongo,,doo,,,false,living,individual
Lukpa,,dop,,,false,living,individual
Dominican Sign Language,,doq,,,false,living,individual
Dori'o,,dor,,,false,living,individual
Dogosé,,dos,,,false,living,individual
Dass,,dot,,,false,living,individual
Dombe,,dov,,,false,living,individual
Doyayo,,dow,,,false,living,individual
Bussa,,dox,,,false,living,individual
Dompo,,doy,,,false,living,individual
Dorze,,doz,,,false,living,individual
Papar,,dpp,,,false,living,individual
Dair,,drb,,,false,living,individual
Minderico,,drc,,,false,living,individual
Darmiya,,drd,,,false,living,individual
Dolpo,,dre,,,false,living,individual
Rungus,,drg,,,false,living,individual
C'lela,,dri,,,false,living,individual
Darling,,drl,,,false,living,individual
West Damar,,drn,,,false,living,individual
Daro-Matu Melanau,,dro,,,false,living,individual
Dura,,drq,,,false,extinct,individual
Dororo,,drr,,,false,extinct,individual
Gedeo,,drs,,,false,living,individual
Drents,,drt,,,false,living,individual
Rukai,,dru,,,false,living,individual
Darai,,dry,,,false,living,individual
Lower Sorbian,,dsb,dsb,dsb,false,living,individual
Dutch Sign Language,,dse,,,false,living,individual
Daasanach,,dsh,,,false,living,individual
Disa,,dsi,,,false,living,individual
Danish Sign Language,,dsl,,,false,living,individual
Dusner,,dsn,,,false,living,individual
Desiya,,dso,,,false,living,individual
Tadaksahak,,dsq,,,false,living,individual
Daur,,dta,,,false,living,individual
Labuk-Kinabatangan Kadazan,,dtb,,,false,living,individual
Ditidaht,,dtd,,,false,living,individual
Ana Tinga Dogon,,dti,,,false,living,individual
Tene Kan Dogon,,dtk,,,false,living,individual
Tomo Kan Dogon,,dtm,,,false,living,individual
Central Dusun,,dtp,,,false,living,individual
Lotud,,dtr,,,false,living,individual
Toro So Dogon,,dts,,,false,living,individual
Toro Tegu Dogon,,dtt,,,false,living,individual
Tebul Ure Dogon,,dtu,,,false,living,individual
Duala,,dua,dua,dua,false,living,individual
Dubli,,dub,,,false,living,individual
Duna,,duc,,,false,living,individual
Hun-Saare,,dud,,,false,living,individual
Umiray Dumaget Agta,,due,,,false,living,individual
Dumbea,,duf,,,false,living,individual
Duruma,,dug,,,false,living,individual
Dungra Bhil,,duh,,,false,living,individual
Dumun,,dui,,,false,living,individual
Dhuwal,,duj,,,false,living,individual
Uyajitaya,,duk,,,false,living,individual
Alabat Island Agta,,dul,,,false,living,individual
Middle Dutch (ca. 1050-1350),,dum,dum,dum,false,historical,individual
Dusun Deyah,,dun,,,false,living,individual
Dupaninan Agta,,duo,,,false,living,individual
Duano,,dup,,,false,living,individual
Dusun Malang,,duq,,,false,living,individual
Dii,,dur,,,false,living,individual
Dumi,,dus,,,false,living,individual
Drung,,duu,,,false,living,individual
Duvle,,duv,,,false,living,individual
Dusun Witu,,duw,,,false,living,individual
Duungooma,,dux,,,false,living,individual
Dicamay Agta,,duy,,,false,extinct,individual
Duli,,duz,,,false,extinct,individual
Duau,,dva,,,false,living,individual
Diri,,dwa,,,false,living,individual
Walo Kumbe Dogon,,dwl,,,false,living,individual
Dawro,,dwr,,,false,living,individual
Dutton World Speedwords,,dws,,,false,constructed,individual
Dawawa,,dww,,,false,living,individual
Dyan,,dya,,,false,living,individual
Dyaberdyaber,,dyb,,,false,extinct,individual
Dyugun,,dyd,,,false,extinct,individual
Villa Viciosa Agta,,dyg,,,false,extinct,individual
Djimini Senoufo,,dyi,,,false,living,individual
Yanda Dom Dogon,,dym,,,false,living,individual
Dyangadi,,dyn,,,false,living,individual
Jola-Fonyi,,dyo,,,false,living,individual
Dyula,,dyu,dyu,dyu,false,living,individual
Dyaabugay,,dyy,,,false,living,individual
Tunzu,,dza,,,false,living,individual
Daza,,dzd,,,false,living,individual
Dazaga,,dzg,,,false,living,individual
Dzalakha,,dzl,,,false,living,individual
Dzando,,dzn,,,false,living,individual
Dzongkha,dz,dzo,dzo,dzo,false,living,individual
Ebughu,,ebg,,,false,living,individual
Eastern Bontok,,ebk,,,false,living,individual
Teke-Ebo,,ebo,,,false,living,individual
Ebrié,,ebr,,,false,living,individual
Embu,,ebu,,,false,living,individual
Eteocretan,,ecr,,,false,ancient,individual
Ecuadorian Sign Language,,ecs,,,false,living,individual
Eteocypriot,,ecy,,,false,ancient,individual
E,,eee,,,false,living,individual
Efai,,efa,,,false,living,individual
Efe,,efe,,,false,living,individual
Efik,,efi,efi,efi,false,living,individual
Ega,,ega,,,false,living,individual
Emilian,,egl,,,false,living,individual
Eggon,,ego,,,false,living,individual
Egyptian (Ancient),,egy,egy,egy,false,ancient,individual
Ehueun,,ehu,,,false,living,individual
Eipomek,,eip,,,false,living,individual
Eitiep,,eit,,,false,living,individual
Askopan,,eiv,,,false,living,individual
Ejamat,,eja,,,false,living,individual
Ekajuk,,eka,eka,eka,false,living,individual
Ekit,,eke,,,false,living,individual
Ekari,,ekg,,,false,living,individual
Eki,,eki,,,false,living,individual
Standard Estonian,,ekk,,,false,living,individual
Kol,,ekl,,,false,living,individual
Elip,,ekm,,,false,living,individual
Koti,,eko,,,false,living,individual
Ekpeye,,ekp,,,false,living,individual
Yace,,ekr,,,false,living,individual
Eastern Kayah,,eky,,,false,living,individual
Elepi,,ele,,,false,living,individual
El Hugeirat,,elh,,,false,living,individual
Nding,,eli,,,false,extinct,individual
Elkei,,elk,,,false,living,individual
Modern Greek (1453-),el,ell,gre,ell,true,living,individual
Eleme,,elm,,,false,living,individual
El Molo,,elo,,,false,living,individual
Elpaputih,,elp,,,false,living,individual
Elu,,elu,,,false,living,individual
Elamite,,elx,elx,elx,false,ancient,individual
Emai-Iuleha-Ora,,ema,,,false,living,individual
Embaloh,,emb,,,false,living,individual
Emerillon,,eme,,,false,living,individual
Eastern Meohang,,emg,,,false,living,individual
Mussau-Emira,,emi,,,false,living,individual
Eastern Maninkakan,,emk,,,false,living,individual
Mamulique,,emm,,,false,extinct,individual
Eman,,emn,,,false,living,individual
Emok,,emo,,,false,extinct,individual
Northern Emberá,,emp,,,false,living,individual
Pacific Gulf Yupik,,ems,,,false,living,individual
Eastern Muria,,emu,,,false,living,individual
Emplawas,,emw,,,false,living,individual
Erromintxela,,emx,,,false,living,individual
Epigraphic Mayan,,emy,,,false,extinct,individual
Apali,,ena,,,false,living,individual
Markweeta,,enb,,,false,living,individual
En,,enc,,,false,living,individual
Ende,,end,,,false,living,individual
Forest Enets,,enf,,,false,living,individual
English,en,eng,eng,eng,true,living,individual
Tundra Enets,,enh,,,false,living,individual
Middle English (1100-1500),,enm,enm,enm,false,historical,individual
Engenni,,enn,,,false,living,individual
Enggano,,eno,,,false,living,individual
Enga,,enq,,,false,living,individual
Emumu,,enr,,,false,living,individual
Enu,,enu,,,false,living,individual
Enwan (Edu State),,env,,,false,living,individual
Enwan (Akwa Ibom State),,enw,,,false,living,individual
Beti (Côte d'Ivoire),,eot,,,false,living,individual
Epie,,epi,,,false,living,individual
Esperanto,eo,epo,epo,epo,false,constructed,individual
Eravallan,,era,,,false,living,individual
Sie,,erg,,,false,living,individual
Eruwa,,erh,,,false,living,individual
Ogea,,eri,,,false,living,individual
South Efate,,erk,,,false,living,individual
Horpa,,ero,,,false,living,individual
Erre,,err,,,false,extinct,individual
Ersu,,ers,,,false,living,individual
Eritai,,ert,,,false,living,individual
Erokwanas,,erw,,,false,living,individual
Ese Ejja,,ese,,,false,living,individual
Eshtehardi,,esh,,,false,living,individual
North Alaskan Inupiatun,,esi,,,false,living,individual
Northwest Alaska Inupiatun,,esk,,,false,living,individual
Egypt Sign Language,,esl,,,false,living,individual
Esuma,,esm,,,false,extinct,individual
Salvadoran Sign Language,,esn,,,false,living,individual
Estonian Sign Language,,eso,,,false,living,individual
Esselen,,esq,,,false,extinct,individual
Central Siberian Yupik,,ess,,,false,living,individual
Estonian,et,est,est,est,true,living,macro_language
Central Yupik,,esu,,,false,living,individual
Etebi,,etb,,,false,living,individual
Etchemin,,etc,,,false,extinct,individual
Ethiopian Sign Language,,eth,,,false,living,individual
Eton (Vanuatu),,etn,,,false,living,individual
Eton (Cameroon),,eto,,,false,living,individual
Edolo,,etr,,,false,living,individual
Yekhee,,ets,,,false,living,individual
Etruscan,,ett,,,false,ancient,individual
Ejagham,,etu,,,false,living,individual
Eten,,etx,,,false,living,individual
Semimi,,etz,,,false,living,individual
Basque,eu,eus,baq,eus,true,living,individual
Even,,eve,,,false,living,individual
Uvbie,,evh,,,false,living,individual
Evenki,,evn,,,false,living,individual
Ewe,ee,ewe,ewe,ewe,false,living,individual
Ewondo,,ewo,ewo,ewo,false,living,individual
Extremaduran,,ext,,,false,living,individual
Eyak,,eya,,,false,extinct,individual
Keiyo,,eyo,,,false,living,individual
Uzekwe,,eze,,,false,living,individual
Fasu,,faa,,,false,living,individual
Fa D'ambu,,fab,,,false,living,individual
Wagi,,fad,,,false,living,individual
Fagani,,faf,,,false,living,individual
Finongan,,fag,,,false,living,individual
Baissa Fali,,fah,,,false,living,individual
Faiwol,,fai,,,false,living,individual
Faita,,faj,,,false,living,individual
Fang (Cameroon),,fak,,,false,living,individual
South Fali,,fal,,,false,living,individual
Fam,,fam,,,false,living,individual
Fang (Equatorial Guinea),,fan,fan,fan,false,living,individual
Faroese,fo,fao,fao,fao,false,living,individual
Palor,,fap,,,false,living,individual
Fataleka,,far,,,false,living,individual
Persian,fa,fas,per,fas,true,living,macro_language
Fanti,,fat,fat,fat,false,living,individual
Fayu,,fau,,,false,living,individual
Fala,,fax,,,false,living,individual
Southwestern Fars,,fay,,,false,living,individual
Northwestern Fars,,faz,,,false,living,individual
West Albay Bikol,,fbl,,,false,living,individual
Quebec Sign Language,,fcs,,,false,living,individual
Feroge,,fer,,,false,living,individual
Foia Foia,,ffi,,,false,living,individual
Maasina Fulfulde,,ffm,,,false,living,individual
Fongoro,,fgr,,,false,living,individual
Nobiin,,fia,,,false,living,individual
Fyer,,fie,,,false,living,individual
Fijian,fj,fij,fij,fij,true,living,individual
Filipino,,fil,fil,fil,false,living,individual
Finnish,fi,fin,fin,fin,true,living,individual
Fipa,,fip,,,false,living,individual
Firan,,fir,,,false,living,individual
Tornedalen Finnish,,fit,,,false,living,individual
Fiwaga,,fiw,,,false,living,individual
Kven Finnish,,fkv,,,false,living,individual
Kalispel-Pend d'Oreille,,fla,,,false,living,individual
Foau,,flh,,,false,living,individual
Fali,,fli,,,false,living,individual
North Fali,,fll,,,false,living,individual
Flinders Island,,fln,,,false,extinct,individual
Fuliiru,,flr,,,false,living,individual
Tsotsitaal,,fly,,,false,living,individual
